,,,#,,,,,,,,,,
,,,#,OBS. POINT 1 [pressure head cm],,,,,,,,,
,,,#,,,,,,,,,,
,,,#,,,,,,,,,,
,,,#,,,,,,,,,,
,,,#,Time,Obs,,,,Obs,,,,Obs
,,,,5090,-24.1,,,,-23.6,,,,-18.7
,,,,5100,-24.1,,,,-23.6,,,,-18.7
,,,,5100,-24.1,,,,-23.6,,,,-18.7
,,,,5110,-24.1,,,,-23.6,,,,-18.7
,,,,5110,-24.2,,,,-23.6,,,,-18.7
,,,,5120,-24.1,,,,-23.6,,,,-18.7
,,,,5120,-24.1,,,,-23.6,,,,-18.7
,,,,5130,-24,,,,-23.5,,,,-18.6
,,,,5130,-24.1,,,,-23.5,,,,-18.6
,,,,5140,-24,,,,-23.6,,,,-18.6
,,,,5140,-24.1,,,,-23.6,,,,-18.6
,,,,5150,-24,,,,-23.5,,,,-18.6
,,,,5150,-24,,,,-23.5,,,,-18.6
,,,,5160,-24.1,,,,-23.5,,,,-18.6
,,,,5160,-24,,,,-23.5,,,,-18.6
,,,,5170,-24,,,,-23.5,,,,-18.6
,,,,5170,-24,,,,-23.5,,,,-18.6
,,,,5180,-24,,,,-23.5,,,,-18.6
,,,,5180,-24,,,,-23.5,,,,-18.6
,,,,5190,-24,,,,-23.5,,,,-18.6
,,,,5190,-24,,,,-23.5,,,,-18.6
,,,,5200,-24.1,,,,-23.5,,,,-18.6
,,,,5200,-24,,,,-23.5,,,,-18.6
,,,,5210,-24,,,,-23.5,,,,-18.6
,,,,5210,-24,,,,-23.5,,,,-18.6
,,,,5220,-24,,,,-23.5,,,,-18.6
,,,,5220,-24,,,,-23.5,,,,-18.6
,,,,5230,-24,,,,-23.5,,,,-18.6
,,,,5230,-24,,,,-23.5,,,,-18.6
,,,,5240,-23.9,,,,-23.5,,,,-18.6
,,,,5240,-24,,,,-23.5,,,,-18.6
,,,,5250,-24,,,,-23.5,,,,-18.5
,,,,5250,-24,,,,-23.5,,,,-18.6
,,,,5260,-24,,,,-23.5,,,,-18.6
,,,,5260,-24,,,,-23.5,,,,-18.6
,,,,5270,-24,,,,-23.5,,,,-18.6
,,,,5270,-24.1,,,,-23.5,,,,-18.6
,,,,5280,-24.1,,,,-23.5,,,,-18.6
,,,,5280,-24,,,,-23.5,,,,-18.6
,,,,5290,-24.1,,,,-23.5,,,,-18.6
,,,,5290,-24.1,,,,-23.5,,,,-18.6
,,,,5300,-24.1,,,,-23.5,,,,-18.6
,,,,5300,-24,,,,-23.5,,,,-18.6
,,,,5310,-24.1,,,,-23.5,,,,-18.6
,,,,5310,-24.2,,,,-23.5,,,,-18.6
,,,,5320,-24.2,,,,-23.5,,,,-18.7
,,,,5320,-24.2,,,,-23.6,,,,-18.7
,,,,5330,-24.5,,,,-23.5,,,,-18.7
,,,,5330,-24.1,,,,-23.6,,,,-18.7
,,,,5340,-24.2,,,,-23.6,,,,-18.7
,,,,5340,-24.2,,,,-23.6,,,,-18.7
,,,,5350,-24.2,,,,-23.6,,,,-18.7
,,,,5350,-24.2,,,,-23.6,,,,-18.7
,,,,5360,-24.2,,,,-23.6,,,,-18.8
,,,,5360,-24.4,,,,-23.6,,,,-18.7
,,,,5370,-24.3,,,,-23.7,,,,-18.8
,,,,5370,-24.3,,,,-23.6,,,,-18.7
,,,,5380,-24.2,,,,-23.5,,,,-18.6
,,,,5380,-24.1,,,,-23.4,,,,-18.6
,,,,5390,-24,,,,-23.4,,,,-18.6
,,,,5390,-24.1,,,,-23.4,,,,-18.6
,,,,5400,-24.1,,,,-23.4,,,,-18.6
,,,,5400,-24.1,,,,-23.4,,,,-18.6
,,,,5410,-24.2,,,,-23.5,,,,-18.6
,,,,5410,-24.1,,,,-23.4,,,,-18.6
,,,,5420,-24,,,,-23.5,,,,-18.6
,,,,5420,-24.2,,,,-23.4,,,,-18.6
,,,,5430,-24.1,,,,-23.4,,,,-18.6
,,,,5430,-24.1,,,,-23.4,,,,-18.6
,,,,5440,-24.1,,,,-23.5,,,,-18.6
,,,,5440,-24.2,,,,-23.5,,,,-18.6
,,,,5450,-24.2,,,,-23.5,,,,-18.7
,,,,5450,-24.2,,,,-23.5,,,,-18.7
,,,,5460,-24.2,,,,-23.4,,,,-18.6
,,,,5460,-24.1,,,,-23.5,,,,-18.6
,,,,5470,-24.2,,,,-23.5,,,,-18.7
,,,,5470,-24.2,,,,-23.4,,,,-18.6
,,,,5480,-24.2,,,,-23.4,,,,-18.6
,,,,5480,-24.1,,,,-23.4,,,,-18.6
,,,,5490,-24.1,,,,-23.4,,,,-18.6
,,,,5490,-24.1,,,,-23.4,,,,-18.6
,,,,5500,-24.1,,,,-23.4,,,,-18.6
,,,,5500,-24.1,,,,-23.5,,,,-18.6
,,,,5510,-24.1,,,,-23.5,,,,-18.6
,,,,5510,-24.2,,,,-23.4,,,,-18.6
,,,,5520,-24.1,,,,-23.4,,,,-18.6
,,,,5520,-24.2,,,,-23.5,,,,-18.7
