                    1   0.0000000000000000        1.5910892222643623E-006                       NaN                       NaN
                    2  0.10000000000000001        1.5910892222568794E-006                       NaN                       NaN
                    3  0.20000000000000001        1.5910892222383461E-006                       NaN                       NaN
                    4  0.30000000000000004        1.5910892222114289E-006                       NaN                       NaN
                    5  0.40000000000000002        1.5910892221731598E-006                       NaN                       NaN
                    6  0.50000000000000000        1.5910892221194570E-006                       NaN                       NaN
                    7  0.60000000000000009        1.5910892220447235E-006                       NaN                       NaN
                    8  0.70000000000000007        1.5910892219413241E-006                       NaN                       NaN
                    9  0.80000000000000004        1.5910892217988682E-006                       NaN                       NaN
                   10  0.90000000000000002        1.5910892216032569E-006                       NaN                       NaN
                   11   1.0000000000000000        1.5910892213353967E-006                       NaN                       NaN
                   12   1.1000000000000001        1.5910892209694902E-006                       NaN                       NaN
                   13   1.2000000000000002        1.5910892204707694E-006                       NaN                       NaN
                   14   1.3000000000000000        1.5910892197924655E-006                       NaN                       NaN
                   15   1.4000000000000001        1.5910892188717978E-006                       NaN                       NaN
                   16   1.5000000000000000        1.5910892176246578E-006                       NaN                       NaN
                   17   1.6000000000000001        1.5910892159385951E-006                       NaN                       NaN
                   18   1.7000000000000002        1.5910892136635705E-006                       NaN                       NaN
                   19   1.8000000000000000        1.5910892105997825E-006                       NaN                       NaN
                   20   1.9000000000000001        1.5910892064817037E-006                       NaN                       NaN
                   21   2.0000000000000000        1.5910892009571469E-006                       NaN                       NaN
                   22   2.1000000000000001        1.5910891935599093E-006                       NaN                       NaN
                   23   2.2000000000000002        1.5910891836740741E-006                       NaN                       NaN
                   24   2.3000000000000003        1.5910891704875380E-006                       NaN                       NaN
                   25   2.4000000000000004        1.5910891529316100E-006                       NaN                       NaN
                   26   2.5000000000000000        1.5910891296026872E-006                       NaN                       NaN
                   27   2.6000000000000001        1.5910890986609002E-006                       NaN                       NaN
                   28   2.7000000000000002        1.5910890576991828E-006                       NaN                       NaN
                   29   2.8000000000000003        1.5910890035745163E-006                       NaN                       NaN
                   30   2.9000000000000004        1.5910889321908346E-006                       NaN                       NaN
                   31   3.0000000000000000        1.5910888382202896E-006                       NaN                       NaN
                   32   3.1000000000000001        1.5910887147461039E-006                       NaN                       NaN
                   33   3.2000000000000002        1.5910885528058266E-006                       NaN                       NaN
                   34   3.3000000000000003        1.5910883408083720E-006                       NaN                       NaN
                   35   3.4000000000000004        1.5910880637914126E-006                       NaN                       NaN
