198 -2.2e-06
204 -3.02333333333333e-06
209 -3.9e-06
215 -4.07666666666667e-06
220 -4.94333333333333e-06
225 -4.94333333333333e-06
231 -5.94333333333333e-06
236 -5.81e-06
241 -6.46666666666667e-06
246 -6.73333333333333e-06
251 -6.65666666666667e-06
257 -7.32333333333333e-06
262 -7.59e-06
267 -9.2e-06
272 -9.1e-06
278 -1.03e-05
283 -9.43333333333333e-06
288 -9.86666666666667e-06
293 -9.46666666666667e-06
298 -1.12e-05
303 -1.11566666666667e-05
309 -1.11566666666667e-05
314 -1.06233333333333e-05
319 -1.11333333333333e-05
324 -1.02666666666667e-05
329 -9.76666666666667e-06
335 -1.01e-05
340 -1.11666666666667e-05
345 -1.2e-05
350 -1.18666666666667e-05
355 -1.11e-05
361 -1.12333333333333e-05
366 -1.11666666666667e-05
371 -1.11333333333333e-05
376 -1.10666666666667e-05
381 -1.06333333333333e-05
387 -1.21e-05
392 -1.09666666666667e-05
397 -1.14e-05
402 -1.09333333333333e-05
407 -1.13333333333333e-05
413 -1.14e-05
418 -1.13333333333333e-05
423 -1.22e-05
428 -1.28666666666667e-05
433 -1.24e-05
439 -1.15333333333333e-05
444 -1.09333333333333e-05
449 -1.26e-05
454 -1.37e-05
460 -1.42333333333333e-05
465 -1.34333333333333e-05
470 -1.34666666666667e-05
475 -1.16566666666667e-05
481 -1.14566666666667e-05
486 -1.11233333333333e-05
491 -1.25333333333333e-05
496 -1.16e-05
502 -1.16e-05
507 -1.16666666666667e-05
512 -1.25333333333333e-05
517 -1.28666666666667e-05
522 -1.24e-05
528 -1.26666666666667e-05
533 -1.27333333333333e-05
538 -1.34e-05
543 -1.32e-05
548 -1.23333333333333e-05
554 -1.24666666666667e-05
559 -1.26666666666667e-05
564 -1.36666666666667e-05
569 -1.26666666666667e-05
574 -1.31333333333333e-05
580 -1.32666666666667e-05
585 -1.44666666666667e-05
590 -1.31333333333333e-05
595 -1.28e-05
600 -1.16666666666667e-05
606 -1.24666666666667e-05
611 -1.25333333333333e-05
616 -1.34e-05
621 -1.36e-05
626 -1.35e-05
632 -1.27e-05
637 -1.27e-05
642 -1.32e-05
647 -1.44666666666667e-05
652 -1.37e-05
658 -1.39666666666667e-05
663 -1.43e-05
668 -1.62666666666667e-05
673 -1.50666666666667e-05
678 -1.40333333333333e-05
684 -1.31666666666667e-05
689 -1.39666666666667e-05
694 -1.47333333333333e-05
699 -1.50333333333333e-05
705 -1.48333333333333e-05
710 -1.39e-05
715 -1.36666666666667e-05
720 -1.42333333333333e-05
726 -1.49666666666667e-05
731 -1.37e-05
736 -1.33333333333333e-05
741 -1.26e-05
747 -1.38e-05
752 -1.41333333333333e-05
757 -1.57333333333333e-05
762 -1.59333333333333e-05
767 -1.45333333333333e-05
773 -1.36e-05
778 -1.3e-05
783 -1.38e-05
788 -1.38e-05
793 -1.42e-05
798 -1.36666666666667e-05
804 -1.37333333333333e-05
809 -1.40666666666667e-05
814 -1.48e-05
819 -1.39333333333333e-05
824 -1.28333333333333e-05
830 -1.31666666666667e-05
835 -1.43e-05
840 -1.53333333333333e-05
845 -1.47666666666667e-05
851 -1.48333333333333e-05
856 -1.49e-05
861 -1.46333333333333e-05
867 -1.51666666666667e-05
872 -1.49666666666667e-05
877 -1.59e-05
883 -1.55e-05
888 -1.46666666666667e-05
894 -1.46333333333333e-05
899 -1.43e-05
904 -1.52e-05
909 -1.52e-05
914 -1.45333333333333e-05
920 -1.45333333333333e-05
925 -1.45333333333333e-05
930 -1.53333333333333e-05
935 -1.54e-05
940 -1.45333333333333e-05
946 -1.48666666666667e-05
951 -1.54e-05
956 -1.57333333333333e-05
961 -1.6e-05
966 -1.48333333333333e-05
972 -1.59666666666667e-05
977 -1.59e-05
982 -1.68e-05
987 -1.64666666666667e-05
992 -1.57e-05
998 -1.53e-05
1000 -1.51666666666667e-05
1010 -1.54666666666667e-05
1010 -1.56e-05
1020 -1.46666666666667e-05
1020 -1.46666666666667e-05
1030 -1.46666666666667e-05
1030 -1.55333333333333e-05
1040 -1.58e-05
1040 -1.55e-05
1050 -1.47e-05
1060 -1.51666666666667e-05
1060 -1.62e-05
1070 -1.60333333333333e-05
1070 -1.65e-05
1080 -1.67e-05
1080 -1.85333333333333e-05
1090 -1.83333333333333e-05
1090 -1.63666666666667e-05
