   1.0000000000000000e-04	   1.7318593453404341	   1.0000000000000000e-03	
   1.0000000000000000e-04	   1.7318593453404341	   1.6237767391887210e-03	
   1.0000000000000000e-04	   1.7318593453404341	   2.6366508987303583e-03	
   1.0000000000000000e-04	   1.7318593453404341	   4.2813323987193957e-03	
   1.0000000000000000e-04	   1.7318593453404341	   6.9519279617756054e-03	
   1.0000000000000000e-04	   1.7318593453404341	   1.1288378916846888e-02	
   1.0000000000000000e-04	   1.7318593453404341	   1.8329807108324356e-02	
   1.0000000000000000e-04	   1.7318593453404341	   2.9763514416313176e-02	
   1.0000000000000000e-04	   1.7318593453404341	   4.8329302385717518e-02	
   1.0000000000000000e-04	   1.7318593453404341	   7.8475997035146100e-02	
   1.0000000000000000e-04	   1.7318593453404341	   1.2742749857031346e-01	
   1.0000000000000000e-04	   1.7318593453404341	   2.0691380811147903e-01	
   1.0000000000000000e-04	   1.7318593453404341	   3.3598182862837811e-01	
   1.0000000000000000e-04	   1.7318593453404341	   5.4555947811685201e-01	
   1.0000000000000000e-04	   1.7318593453404341	   8.8586679041008320e-01	
   1.0000000000000000e-04	   1.7318593453404341	   1.4384498882876628	
   1.0000000000000000e-04	   1.7318593453404341	   2.3357214690901213	
   1.0000000000000000e-04	   1.7318593453404341	   3.7926901907322499	
   1.0000000000000000e-04	   1.7318593453404341	   6.1584821106602670	
   1.0000000000000000e-04	   1.7318593453404341	   1.0000000000000000e+01	
   1.6237767391887210e-04	   1.7318593453404341	   1.0000000000000000e-03	
   1.6237767391887210e-04	   1.7318593453404341	   1.6237767391887210e-03	
   1.6237767391887210e-04	   1.7318593453404341	   2.6366508987303583e-03	
   1.6237767391887210e-04	   1.7318593453404341	   4.2813323987193957e-03	
   1.6237767391887210e-04	   1.7318593453404341	   6.9519279617756054e-03	
   1.6237767391887210e-04	   1.7318593453404341	   1.1288378916846888e-02	
   1.6237767391887210e-04	   1.7318593453404341	   1.8329807108324356e-02	
   1.6237767391887210e-04	   1.7318593453404341	   2.9763514416313176e-02	
   1.6237767391887210e-04	   1.7318593453404341	   4.8329302385717518e-02	
   1.6237767391887210e-04	   1.7318593453404341	   7.8475997035146100e-02	
   1.6237767391887210e-04	   1.7318593453404341	   1.2742749857031346e-01	
   1.6237767391887210e-04	   1.7318593453404341	   2.0691380811147903e-01	
   1.6237767391887210e-04	   1.7318593453404341	   3.3598182862837811e-01	
   1.6237767391887210e-04	   1.7318593453404341	   5.4555947811685201e-01	
   1.6237767391887210e-04	   1.7318593453404341	   8.8586679041008320e-01	
   1.6237767391887210e-04	   1.7318593453404341	   1.4384498882876628	
   1.6237767391887210e-04	   1.7318593453404341	   2.3357214690901213	
   1.6237767391887210e-04	   1.7318593453404341	   3.7926901907322499	
   1.6237767391887210e-04	   1.7318593453404341	   6.1584821106602670	
   1.6237767391887210e-04	   1.7318593453404341	   1.0000000000000000e+01	
   2.6366508987303583e-04	   1.7318593453404341	   1.0000000000000000e-03	
   2.6366508987303583e-04	   1.7318593453404341	   1.6237767391887210e-03	
   2.6366508987303583e-04	   1.7318593453404341	   2.6366508987303583e-03	
   2.6366508987303583e-04	   1.7318593453404341	   4.2813323987193957e-03	
   2.6366508987303583e-04	   1.7318593453404341	   6.9519279617756054e-03	
   2.6366508987303583e-04	   1.7318593453404341	   1.1288378916846888e-02	
   2.6366508987303583e-04	   1.7318593453404341	   1.8329807108324356e-02	
   2.6366508987303583e-04	   1.7318593453404341	   2.9763514416313176e-02	
   2.6366508987303583e-04	   1.7318593453404341	   4.8329302385717518e-02	
   2.6366508987303583e-04	   1.7318593453404341	   7.8475997035146100e-02	
   2.6366508987303583e-04	   1.7318593453404341	   1.2742749857031346e-01	
   2.6366508987303583e-04	   1.7318593453404341	   2.0691380811147903e-01	
   2.6366508987303583e-04	   1.7318593453404341	   3.3598182862837811e-01	
   2.6366508987303583e-04	   1.7318593453404341	   5.4555947811685201e-01	
   2.6366508987303583e-04	   1.7318593453404341	   8.8586679041008320e-01	
   2.6366508987303583e-04	   1.7318593453404341	   1.4384498882876628	
   2.6366508987303583e-04	   1.7318593453404341	   2.3357214690901213	
   2.6366508987303583e-04	   1.7318593453404341	   3.7926901907322499	
   2.6366508987303583e-04	   1.7318593453404341	   6.1584821106602670	
   2.6366508987303583e-04	   1.7318593453404341	   1.0000000000000000e+01	
   4.2813323987193956e-04	   1.7318593453404341	   1.0000000000000000e-03	
   4.2813323987193956e-04	   1.7318593453404341	   1.6237767391887210e-03	
   4.2813323987193956e-04	   1.7318593453404341	   2.6366508987303583e-03	
   4.2813323987193956e-04	   1.7318593453404341	   4.2813323987193957e-03	
   4.2813323987193956e-04	   1.7318593453404341	   6.9519279617756054e-03	
   4.2813323987193956e-04	   1.7318593453404341	   1.1288378916846888e-02	
   4.2813323987193956e-04	   1.7318593453404341	   1.8329807108324356e-02	
   4.2813323987193956e-04	   1.7318593453404341	   2.9763514416313176e-02	
   4.2813323987193956e-04	   1.7318593453404341	   4.8329302385717518e-02	
   4.2813323987193956e-04	   1.7318593453404341	   7.8475997035146100e-02	
   4.2813323987193956e-04	   1.7318593453404341	   1.2742749857031346e-01	
   4.2813323987193956e-04	   1.7318593453404341	   2.0691380811147903e-01	
   4.2813323987193956e-04	   1.7318593453404341	   3.3598182862837811e-01	
   4.2813323987193956e-04	   1.7318593453404341	   5.4555947811685201e-01	
