0.00000000E+00							-0.00000000000000000000E+00
5.00000000E+00							-0.00000000000000000000E+00
1.00000000E+01							-0.00000000000000000000E+00
1.60000000E+01							-0.00000000000000000000E+00
2.10000000E+01							-0.00000000000000000000E+00
2.60000000E+01							-0.00000000000000000000E+00
3.10000000E+01							-0.00000000000000000000E+00
3.60000000E+01							-0.00000000000000000000E+00
4.20000000E+01							-0.00000000000000000000E+00
4.70000000E+01							-0.00000000000000000000E+00
5.20000000E+01							-0.00000000000000000000E+00
5.70000000E+01							-0.00000000000000000000E+00
6.20000000E+01							-0.00000000000000000000E+00
6.80000000E+01							-0.00000000000000000000E+00
7.30000000E+01							-0.00000000000000000000E+00
7.80000000E+01							-0.00000000000000000000E+00
8.30000000E+01							-0.00000000000000000000E+00
8.80000000E+01							-0.00000000000000000000E+00
9.40000000E+01							-0.00000000000000000000E+00
9.90000000E+01							-0.00000000000000000000E+00
1.04000000E+02							-0.00000000000000000000E+00
1.09000000E+02							-0.00000000000000000000E+00
1.15000000E+02							-0.00000000000000000000E+00
1.20000000E+02							-0.00000000000000000000E+00
1.25000000E+02							-3.99999999999682000000E-06
1.30000000E+02							-5.64705882352492000000E-06
1.36000000E+02							-5.19607843137727000000E-06
1.41000000E+02							-7.29411764706235000000E-06
1.46000000E+02							-7.17647058823876000000E-06
1.51000000E+02							-5.64705882352492000000E-06
1.56000000E+02							-6.35294117647366000000E-06
1.62000000E+02							-5.58823529411082000000E-06
1.67000000E+02							-7.52941176471915000000E-06
1.72000000E+02							-7.05882352939712000000E-06
1.77000000E+02							-7.76470588236662000000E-06
1.82000000E+02							-6.23529411764210000000E-06
1.88000000E+02							-5.98039215686818000000E-06
1.93000000E+02							-7.76470588233683000000E-06
1.98000000E+02							-8.35294117648531000000E-06
2.03000000E+02							-7.88235294118028000000E-06
2.08000000E+02							-7.52941176469989000000E-06
2.14000000E+02							-6.56862745097936000000E-06
2.19000000E+02							-7.52941176469989000000E-06
2.24000000E+02							-7.05882352942420000000E-06
2.29000000E+02							-8.11764705881707000000E-06
2.34000000E+02							-8.35294117647462000000E-06
2.40000000E+02							-6.07843137254159000000E-06
2.45000000E+02							-7.99999999999363000000E-06
2.50000000E+02							-8.47058823529821000000E-06
2.55000000E+02							-7.76470588235669000000E-06
2.60000000E+02							-8.11764705883783000000E-06
2.66000000E+02							-6.17647058823433000000E-06
2.71000000E+02							-5.88235294117179000000E-06
2.76000000E+02							-8.82352941176897000000E-06
2.81000000E+02							-7.88235294119036000000E-06
2.86000000E+02							-8.11764705881707000000E-06
2.91000000E+02							-8.23529411764051000000E-06
2.97000000E+02							-6.56862745097936000000E-06
3.02000000E+02							-9.52941176469830000000E-06
3.07000000E+02							-7.64705882353310000000E-06
3.12000000E+02							-8.94117647059256000000E-06
3.18000000E+02							-7.25490196078318000000E-06
3.24000000E+02							-8.43137254900032000000E-06
3.29000000E+02							-9.17647058826320000000E-06
3.34000000E+02							-7.99999999999363000000E-06
3.39000000E+02							-7.41176470588593000000E-06
3.45000000E+02							-7.05882352941066000000E-06
3.50000000E+02							-8.35294117646394000000E-06
3.55000000E+02							-8.11764705881707000000E-06
3.60000000E+02							-8.82352941178025000000E-06
3.65000000E+02							-6.82352941176800000000E-06
3.71000000E+02							-7.15686274509692000000E-06
3.76000000E+02							-8.70588235293425000000E-06
3.81000000E+02							-9.05882352940455000000E-06
3.87000000E+02							-6.96078431373182000000E-06
3.92000000E+02							-8.58823529412180000000E-06
3.97000000E+02							-9.17647058822799000000E-06
4.02000000E+02							-8.94117647059256000000E-06
4.07000000E+02							-7.05882352940615000000E-06
4.13000000E+02							-7.35294117647727000000E-06
4.18000000E+02							-8.82352941175768000000E-06
4.23000000E+02							-8.58823529412180000000E-06
4.28000000E+02							-9.52941176471048000000E-06
4.33000000E+02							-8.70588235292311000000E-06
4.39000000E+02							-7.74509803921448000000E-06
4.44000000E+02							-8.94117647060399000000E-06
4.49000000E+02							-8.58823529411081000000E-06
4.54000000E+02							-8.35294117646394000000E-06
4.59000000E+02							-7.88235294118028000000E-06
4.65000000E+02							-7.64705882353637000000E-06
4.70000000E+02							-8.35294117647462000000E-06
4.75000000E+02							-9.88235294116860000000E-06
4.80000000E+02							-9.64705882352173000000E-06
4.85000000E+02							-8.70588235295651000000E-06
4.91000000E+02							-7.45098039215570000000E-06
4.96000000E+02							-9.05882352940455000000E-06
5.01000000E+02							-9.05882352940455000000E-06
5.06000000E+02							-9.17647058823973000000E-06
5.12000000E+02							-7.25490196079091000000E-06
5.17000000E+02							-7.52941176469989000000E-06
5.22000000E+02							-9.41176470587486000000E-06
5.27000000E+02							-8.58823529413278000000E-06
5.32000000E+02							-1.04705882352724000000E-05
5.38000000E+02							-7.94117647059546000000E-06
5.43000000E+02							-9.17647058823973000000E-06
5.48000000E+02							-9.76470588234517000000E-06
5.53000000E+02							-9.05882352941614000000E-06
5.58000000E+02							-8.47058823528738000000E-06
5.64000000E+02							-7.64705882353637000000E-06
5.69000000E+02							-9.29411764706331000000E-06
5.74000000E+02							-1.09411764705655000000E-05
5.79000000E+02							-9.41176470589894000000E-06
5.84000000E+02							-9.41176470586283000000E-06
5.90000000E+02							-6.96078431373182000000E-06
5.95000000E+02							-1.03529411764756000000E-05
6.00000000E+02							-9.52941176472267000000E-06
6.05000000E+02							-9.76470588233268000000E-06
6.10000000E+02							-9.88235294118125000000E-06
6.15000000E+02							-9.17647058823973000000E-06
6.21000000E+02							-7.74509803920622000000E-06
6.26000000E+02							-9.29411764703954000000E-06
6.31000000E+02							-7.76470588237655000000E-06
6.36000000E+02							-1.00000000000048000000E-05
6.42000000E+02							-7.64705882352822000000E-06
6.47000000E+02							-9.41176470587486000000E-06
6.52000000E+02							-1.01176470588155000000E-05
6.58000000E+02							-7.74509803921448000000E-06
6.63000000E+02							-9.41176470589894000000E-06
6.68000000E+02							-9.29411764705142000000E-06
6.73000000E+02							-9.52941176469830000000E-06
6.78000000E+02							-9.17647058823973000000E-06
6.83000000E+02							-9.29411764705142000000E-06
6.89000000E+02							-8.82352941178213000000E-06
6.94000000E+02							-7.64705882352332000000E-06
6.99000000E+02							-9.76470588234517000000E-06
7.04000000E+02							-9.17647058823973000000E-06
7.10000000E+02							-7.15686274510455000000E-06
7.15000000E+02							-9.99999999999204000000E-06
7.20000000E+02							-9.76470588234517000000E-06
7.25000000E+02							-9.41176470588690000000E-06
7.31000000E+02							-6.66666666666562000000E-06
7.36000000E+02							-1.05882352941092000000E-05
7.41000000E+02							-9.17647058823973000000E-06
7.47000000E+02							-7.74509803921448000000E-06
7.52000000E+02							-9.41176470589894000000E-06
7.58000000E+02							-7.54901960784196000000E-06
7.63000000E+02							-9.88235294115597000000E-06
7.68000000E+02							-9.05882352941614000000E-06
7.73000000E+02							-9.29411764705142000000E-06
7.78000000E+02							-9.52941176471048000000E-06
7.84000000E+02							-7.84313725490909000000E-06
7.89000000E+02							-9.41176470588690000000E-06
7.94000000E+02							-9.05882352941614000000E-06
7.99000000E+02							-9.29411764706331000000E-06
8.04000000E+02							-9.29411764705142000000E-06
8.10000000E+02							-7.84313725489237000000E-06
8.15000000E+02							-9.41176470591097000000E-06
8.20000000E+02							-1.04705882352590000000E-05
8.25000000E+02							-9.41176470589894000000E-06
8.30000000E+02							-9.52941176469830000000E-06
8.36000000E+02							-7.94117647058699000000E-06
8.41000000E+02							-9.29411764705142000000E-06
8.46000000E+02							-8.58823529412180000000E-06
8.51000000E+02							-1.05882352941092000000E-05
8.56000000E+02							-1.05882352941363000000E-05
8.62000000E+02							-8.72549019607707000000E-06
8.67000000E+02							-1.01176470588155000000E-05
8.72000000E+02							-8.47058823528738000000E-06
8.77000000E+02							-1.02352941176520000000E-05
8.82000000E+02							-1.04705882352992000000E-05
8.88000000E+02							-8.92156862744958000000E-06
8.93000000E+02							-8.82352941176897000000E-06
8.98000000E+02							-1.09411764705795000000E-05
9.03000000E+02							-1.00000000000048000000E-05
9.08000000E+02							-1.10588235294030000000E-05
9.14000000E+02							-8.92156862746860000000E-06
9.19000000E+02							-9.17647058821625000000E-06
9.24000000E+02							-1.10588235294313000000E-05
9.30000000E+02							-9.50980392155700000000E-06
9.35000000E+02							-1.09411764706075000000E-05
9.40000000E+02							-9.64705882352173000000E-06
9.45000000E+02							-1.16470588235201000000E-05
9.50000000E+02							-1.16470588235201000000E-05
9.55000000E+02							-9.17647058825146000000E-06
9.61000000E+02							-9.11764705883182000000E-06
9.66000000E+02							-1.05882352941092000000E-05
9.71000000E+02							-1.17647058823436000000E-05
9.76000000E+02							-8.82352941176897000000E-06
9.81000000E+02							-1.18823529411670000000E-05
9.87000000E+02							-8.72549019608637000000E-06
9.92000000E+02							-8.82352941174640000000E-06
9.97000000E+02							-1.04705882353126000000E-05
1.00200000E+03							-1.10588235294171000000E-05
1.00700000E+03							-9.21568627450980000000E-06
1.01300000E+03							-7.25490196078431000000E-06
1.01800000E+03							-1.04705882352858000000E-05
1.02300000E+03							-1.07058823529600000000E-05
1.02800000E+03							-1.07058823529327000000E-05
1.03300000E+03							-1.08235294117561000000E-05
1.03900000E+03							-7.35294117646944000000E-06
1.04400000E+03							-1.21176470588294000000E-05
1.04900000E+03							-1.05882352941092000000E-05
1.05500000E+03							-8.43137254902728000000E-06
1.06000000E+03							-1.25882352941237000000E-05
1.06500000E+03							-1.04705882352858000000E-05
1.07000000E+03							-1.07058823529327000000E-05
1.07500000E+03							-8.82352941175768000000E-06
1.08100000E+03							-1.01960784313818000000E-05
1.08600000E+03							-1.18823529412126000000E-05
1.09100000E+03							-1.12941176470498000000E-05
1.09600000E+03							-8.70588235293425000000E-06
1.10100000E+03							-1.16470588235350000000E-05
1.10700000E+03							-1.04901960784186000000E-05
1.11200000E+03							-1.07058823529327000000E-05
1.11700000E+03							-1.05882352941498000000E-05
1.12200000E+03							-1.21176470588139000000E-05
1.12700000E+03							-1.31764705882248000000E-05
1.13300000E+03							-9.41176470588088000000E-06
1.13800000E+03							-1.03529411764623000000E-05
1.14300000E+03							-1.44705882353196000000E-05
1.14900000E+03							-1.04901960784297000000E-05
1.15400000E+03							-9.76470588234517000000E-06
1.15900000E+03							-1.25882352941076000000E-05
1.16400000E+03							-1.15294117647115000000E-05
1.16900000E+03							-1.24705882352842000000E-05
1.17500000E+03							-1.11764705882455000000E-05
1.18000000E+03							-1.30588235294181000000E-05
1.18500000E+03							-1.11764705882264000000E-05
1.19000000E+03							-1.23529411764608000000E-05
1.19500000E+03							-1.25882352941237000000E-05
1.20100000E+03							-1.17647058823636000000E-05
1.20600000E+03							-1.28235294117709000000E-05
1.21100000E+03							-1.09411764705795000000E-05
1.21600000E+03							-1.11764705882407000000E-05
1.22100000E+03							-1.35294117647124000000E-05
1.22700000E+03							-9.41176470588088000000E-06
1.23200000E+03							-1.25882352940915000000E-05
1.23700000E+03							-9.64705882354641000000E-06
1.24200000E+03							-1.12941176470643000000E-05
1.24700000E+03							-1.28235294117545000000E-05
1.25300000E+03							-1.02941176470572000000E-05
1.25800000E+03							-1.23529411764766000000E-05
1.26300000E+03							-1.04705882352992000000E-05
1.26800000E+03							-1.23529411764608000000E-05
1.27300000E+03							-1.28235294117709000000E-05
1.27900000E+03							-1.00980392156739000000E-05
1.28400000E+03							-1.09411764706075000000E-05
1.28900000E+03							-1.27058823529311000000E-05
1.29400000E+03							-1.00000000000048000000E-05
1.29900000E+03							-1.36470588235185000000E-05
1.30500000E+03							-8.62745098039081000000E-06
1.31000000E+03							-1.27058823529311000000E-05
1.31500000E+03							-1.14117647059025000000E-05
1.32000000E+03							-1.09411764705655000000E-05
1.32500000E+03							-1.10588235294313000000E-05
1.33100000E+03							-8.43137254901829000000E-06
1.33600000E+03							-1.14117647058733000000E-05
1.34100000E+03							-1.09411764705795000000E-05
1.34600000E+03							-1.14117647058879000000E-05
1.35100000E+03							-9.52941176472267000000E-06
1.35700000E+03							-1.00980392156739000000E-05
1.36200000E+03							-1.15294117647115000000E-05
1.36700000E+03							-9.41176470587486000000E-06
1.37200000E+03							-1.24705882352842000000E-05
1.37700000E+03							-1.11764705882264000000E-05
1.38300000E+03							-8.43137254902728000000E-06
1.38800000E+03							-9.41176470591097000000E-06
1.39300000E+03							-1.12941176470498000000E-05
1.39800000E+03							-1.18823529411670000000E-05
1.40300000E+03							-9.99999999999204000000E-06
1.40900000E+03							-9.99999999999844000000E-06
1.41400000E+03							-1.07058823529600000000E-05
1.41900000E+03							-1.11764705882407000000E-05
1.42400000E+03							-1.12941176470498000000E-05
1.42900000E+03							-1.01176470588155000000E-05
1.43500000E+03							-9.31372549020455000000E-06
1.44000000E+03							-1.27058823529148000000E-05
1.44500000E+03							-8.94117647060399000000E-06
1.45000000E+03							-1.10588235294171000000E-05
1.45500000E+03							-1.22352941176373000000E-05
1.46100000E+03							-8.82352941175392000000E-06
1.46600000E+03							-9.88235294119388000000E-06
1.47100000E+03							-1.09411764705935000000E-05
1.47600000E+03							-1.10588235293888000000E-05
1.48100000E+03							-1.00000000000048000000E-05
