                    1   0.0000000000000000       -3.0002609299923294E-007                       NaN                       NaN
                    2   5.0000000000000003E-002  -3.5686521882454450E-007                       NaN                       NaN
                    3  0.10000000000000001       -4.4267928110572859E-007                       NaN                       NaN
                    4  0.15000000000000002       -5.2744953082634609E-007                       NaN                       NaN
                    5  0.20000000000000001       -6.3084551421420287E-007                       NaN                       NaN
                    6  0.25000000000000000       -7.3928192491715968E-007                       NaN                       NaN
                    7  0.30000000000000004       -8.5984782591879205E-007                       NaN                       NaN
                    8  0.35000000000000003       -9.8548008171283708E-007                       NaN                       NaN
                    9  0.40000000000000002       -1.1170799547407038E-006                       NaN                       NaN
                   10  0.45000000000000001       -1.2497227645492287E-006                       NaN                       NaN
                   11  0.50000000000000000       -1.3813441693808227E-006                       NaN                       NaN
                   12  0.55000000000000004       -1.5076837825813780E-006                       NaN                       NaN
                   13  0.60000000000000009       -1.6256628285778690E-006                       NaN                       NaN
                   14  0.65000000000000002       -1.7317585821215767E-006                       NaN                       NaN
                   15  0.70000000000000007       -1.8233756916210149E-006                       NaN                       NaN
                   16  0.75000000000000000       -1.8984452822454850E-006                       NaN                       NaN
                   17  0.80000000000000004       -1.9559904097876291E-006                       NaN                       NaN
                   18  0.85000000000000009       -1.9960285066518108E-006                       NaN                       NaN
                   19  0.90000000000000002       -2.0197031507356224E-006                       NaN                       NaN
                   20  0.95000000000000007       -2.0291165146894630E-006                       NaN                       NaN
                   21   1.0000000000000000       -2.0271559068921889E-006                       NaN                       NaN
                   22   1.0500000000000000       -2.0171737709102460E-006                       NaN                       NaN
                   23   1.1000000000000001       -2.0026444714498132E-006                       NaN                       NaN
                   24   1.1500000000000001       -1.9867960774390001E-006                       NaN                       NaN
                   25   1.2000000000000002       -1.9722933585952655E-006                       NaN                       NaN
                   26   1.2500000000000000       -1.9610044056877748E-006                       NaN                       NaN
                   27   1.3000000000000000       -1.9538915897824043E-006                       NaN                       NaN
                   28   1.3500000000000001       -1.9510367760186077E-006                       NaN                       NaN
                   29   1.4000000000000001       -1.9517932585870764E-006                       NaN                       NaN
                   30   1.4500000000000002       -1.9550315481267881E-006                       NaN                       NaN
                   31   1.5000000000000000       -1.9594310358892155E-006                       NaN                       NaN
                   32   1.5500000000000000       -1.9637616524906290E-006                       NaN                       NaN
                   33   1.6000000000000001       -1.9671043973418857E-006                       NaN                       NaN
                   34   1.6500000000000001       -1.9689746048124392E-006                       NaN                       NaN
                   35   1.7000000000000002       -1.9693346296889271E-006                       NaN                       NaN
                   36   1.7500000000000000       -1.9685075304791266E-006                       NaN                       NaN
                   37   1.8000000000000000       -1.9670244957774835E-006                       NaN                       NaN
                   38   1.8500000000000001       -1.9654509113339542E-006                       NaN                       NaN
                   39   1.9000000000000001       -1.9642362942975224E-006                       NaN                       NaN
                   40   1.9500000000000002       -1.9636221341678749E-006                       NaN                       NaN
                   41   2.0000000000000000       -1.9636225031915541E-006                       NaN                       NaN
                   42   2.0500000000000003       -1.9640708413032420E-006                       NaN                       NaN
                   43   2.1000000000000001       -1.9647088068326469E-006                       NaN                       NaN
                   44   2.1499999999999999       -1.9652843407284123E-006                       NaN                       NaN
                   45   2.2000000000000002       -1.9656280619545518E-006                       NaN                       NaN
                   46   2.2500000000000000       -1.9656882884331912E-006                       NaN                       NaN
                   47   2.3000000000000003       -1.9655209938600475E-006                       NaN                       NaN
                   48   2.3500000000000001       -1.9652461954708019E-006                       NaN                       NaN
                   49   2.4000000000000004       -1.9649916405135806E-006                       NaN                       NaN
                   50   2.4500000000000002       -1.9648456340138036E-006                       NaN                       NaN
                   51   2.5000000000000000       -1.9648340265845334E-006                       NaN                       NaN
                   52   2.5500000000000003       -1.9649251261501822E-006                       NaN                       NaN
                   53   2.6000000000000001       -1.9650553012482366E-006                       NaN                       NaN
                   54   2.6500000000000004       -1.9651614301127573E-006                       NaN                       NaN
                   55   2.7000000000000002       -1.9652061128755106E-006                       NaN                       NaN
                   56   2.7500000000000000       -1.9651869514698094E-006                       NaN                       NaN
                   57   2.8000000000000003       -1.9651292648088791E-006                       NaN                       NaN
                   58   2.8500000000000001       -1.9650686322744617E-006                       NaN                       NaN
                   59   2.9000000000000004       -1.9650328194995660E-006                       NaN                       NaN
                   60   2.9500000000000002       -1.9650311307618747E-006                       NaN                       NaN
                   61   3.0000000000000000       -1.9650544091685500E-006                       NaN                       NaN
                   62   3.0500000000000003       -1.9650834405281243E-006                       NaN                       NaN
                   63   3.1000000000000001       -1.9651000175531392E-006                       NaN                       NaN
                   64   3.1500000000000004       -1.9650947171279912E-006                       NaN                       NaN
                   65   3.2000000000000002       -1.9650681026819430E-006                       NaN                       NaN
                   66   3.2500000000000000       -1.9650258182441870E-006                       NaN                       NaN
                   67   3.3000000000000003       -1.9649708298374041E-006                       NaN                       NaN
                   68   3.3500000000000001       -1.9648966164948739E-006                       NaN                       NaN
                   69   3.4000000000000004       -1.9647834762492983E-006                       NaN                       NaN
                   70   3.4500000000000002       -1.9645974770862693E-006                       NaN                       NaN
                   71   3.5000000000000000       -1.9642894782126778E-006                       NaN                       NaN
                   72   3.5500000000000003       -1.9637910756567538E-006                       NaN                       NaN
                   73   3.6000000000000001       -1.9630052953801729E-006                       NaN                       NaN
                   74   3.6500000000000004       -1.9617915307750788E-006                       NaN                       NaN
                   75   3.7000000000000002       -1.9599455386094964E-006                       NaN                       NaN
                   76   3.7500000000000000       -1.9571756558890589E-006                       NaN                       NaN
                   77   3.8000000000000003       -1.9530759432115597E-006                       NaN                       NaN
